loan_id,reporting_period,delinquency_status,current_upb,update_date
139460072,122025,,213008.26,2025-04-01
139446546,32026,,355619.0,2025-04-01
139452168,22026,,293957.78,2025-04-01
139440930,22026,,238473.85,2025-04-01
139464730,32026,,464120.55,2025-04-01
139453167,72025,,308000.0,2025-04-01
139446411,52025,,184000.0,2025-04-01
139453679,22025,,697000.0,2025-04-01
139447906,102025,,296522.71,2025-04-01
139467848,12025,,666000.0,2025-04-01
139445772,22026,,267571.41,2025-04-01
139465182,112025,,451958.93,2025-04-01
139450098,22025,,480000.0,2025-04-01
139440729,22025,,521000.0,2025-04-01
139453822,72025,,589331.59,2025-04-01
139442667,12026,,459994.74,2025-04-01
139455318,12026,,466620.15,2025-04-01
139461014,32025,,169000.0,2025-04-01
139465652,12025,,280000.0,2025-04-01
139469933,12026,,419349.38,2025-04-01
139460769,22025,,443000.0,2025-04-01
139438633,82025,,195582.37,2025-04-01
139451322,32026,,271816.0,2025-04-01
139440347,52025,,293000.0,2025-04-01
139448116,32026,,506072.07,2025-04-01
139454855,32026,,239656.73,2025-04-01
139467902,22025,,166000.0,2025-04-01
139447747,12025,,374000.0,2025-04-01
139451229,12025,,270000.0,2025-04-01
139455020,32026,,113558.95,2025-04-01
139462809,62025,,330000.0,2025-04-01
139460917,22026,,103584.82,2025-04-01
139444456,92025,,289979.45,2025-04-01
139461726,22026,,789996.32,2025-04-01
139443507,32025,,392000.0,2025-04-01
139458614,22025,,213000.0,2025-04-01
139452989,82025,,348051.26,2025-04-01
139456886,32025,,798000.0,2025-04-01
139460352,112025,,270890.11,2025-04-01
139468012,72025,,158915.79,2025-04-01
139447997,82025,,236000.0,2025-04-01
139448838,12026,,492252.27,2025-04-01
139443898,112025,,300887.83,2025-04-01
139461900,92025,,282596.56,2025-04-01
139439526,72025,,300347.26,2025-04-01
139470057,22025,,261000.0,2025-04-01
139452411,122025,,247684.08,2025-04-01
139447703,32025,,283000.0,2025-04-01
139468630,122025,,104001.34,2025-04-01
139438762,122025,,292842.37,2025-04-01
139460778,32025,,271000.0,2025-04-01
139459529,92025,,259361.33,2025-04-01
139451364,12026,,267222.2,2025-04-01
139469534,92025,,193798.95,2025-04-01
139462744,32025,,280000.0,2025-04-01
139466476,52025,,393000.0,2025-04-01
139449368,32026,,71566.07,2025-04-01
139464827,22025,,242000.0,2025-04-01
139464739,12025,,300000.0,2025-04-01
139440374,12026,,161180.8,2025-04-01
139451685,22025,,375000.0,2025-04-01
139454435,52025,,698000.0,2025-04-01
139447379,72025,,299000.0,2025-04-01
139466931,12026,,276781.74,2025-04-01
139457372,42025,,260000.0,2025-04-01
139462773,12026,,359418.4,2025-04-01
139446931,12026,,153254.28,2025-04-01
139454339,32025,,776000.0,2025-04-01
139449656,72025,,768106.01,2025-04-01
139463069,12026,,140992.91,2025-04-01
139458738,12025,,540000.0,2025-04-01
139442454,92025,,352161.39,2025-04-01
139458345,42025,,1077000.0,2025-04-01
139452092,72025,,317000.0,2025-04-01
139448408,22025,,115000.0,2025-04-01
139465628,72025,,793200.7,2025-04-01
139449279,102025,,350376.36,2025-04-01
139451564,22026,,234186.59,2025-04-01
139441436,62025,,198000.0,2025-04-01
139436162,12025,,152000.0,2025-04-01
139461588,42025,,144000.0,2025-04-01
139464285,72025,,577000.0,2025-04-01
139459023,42025,,131000.0,2025-04-01
139442149,92025,,294854.53,2025-04-01
139437660,122025,,530121.32,2025-04-01
139463249,12026,,148241.27,2025-04-01
139443236,72025,,429287.42,2025-04-01
139438297,122025,,620337.65,2025-04-01
139446460,22026,,104254.65,2025-04-01
139463849,22025,,271000.0,2025-04-01
139450395,22025,,380000.0,2025-04-01
139447847,112025,,790121.32,2025-04-01
139437851,32026,,789372.03,2025-04-01
139440172,12025,,584000.0,2025-04-01
139452879,12026,,143437.73,2025-04-01
139444891,12026,,98953.69,2025-04-01
139469451,22025,,159000.0,2025-04-01
139457812,112025,,748353.61,2025-04-01
139436347,32026,,236363.11,2025-04-01
139468332,22026,,179032.47,2025-04-01
139456294,42025,,239000.0,2025-04-01
139443954,12025,,342000.0,2025-04-01
139442410,62025,,478000.0,2025-04-01
139444270,82025,,394625.61,2025-04-01
139466736,122025,,208701.59,2025-04-01
139447684,52025,,111000.0,2025-04-01
139448876,122025,,235692.1,2025-04-01
139457343,32025,,184000.0,2025-04-01
139450881,32025,,477000.0,2025-04-01
139450854,22025,,554000.0,2025-04-01
139439763,32026,,170936.99,2025-04-01
139443335,42025,,598000.0,2025-04-01
139462092,102025,,297841.19,2025-04-01
139465579,22025,,429000.0,2025-04-01
139459297,22026,,403488.28,2025-04-01
139459319,112025,,282027.59,2025-04-01
139450877,12026,,54236.95,2025-04-01
139446397,22026,,71725.68,2025-04-01
139460095,72025,,578000.0,2025-04-01
139444119,12026,,241405.86,2025-04-01
139448103,62025,,60000.0,2025-04-01
139441593,12025,,422000.0,2025-04-01
139464607,82025,,171617.78,2025-04-01
139456149,72025,,176363.35,2025-04-01
139446196,122025,,575595.39,2025-04-01
139438391,22025,,249000.0,2025-04-01
139459334,92025,,308276.19,2025-04-01
139466353,92025,,525903.86,2025-04-01
139461585,22025,,491000.0,2025-04-01
139445827,52025,,318000.0,2025-04-01
139465934,122025,,525021.78,2025-04-01
139465386,92025,,258217.13,2025-04-01
139467930,32025,,74000.0,2025-04-01
139468312,92025,,481424.52,2025-04-01
139450793,72025,,139000.0,2025-04-01
139444549,112025,,268984.98,2025-04-01
139448964,122025,,0.0,2025-04-01
139465011,112025,,510114.98,2025-04-01
139435916,82025,,212623.56,2025-04-01
139461603,52025,,656000.0,2025-04-01
139461625,12025,,198000.0,2025-04-01
139450128,82025,,42623.67,2025-04-01
139463825,122025,,136738.68,2025-04-01
139444621,92025,,426465.66,2025-04-01
139438465,12026,,122114.08,2025-04-01
139464229,12026,,128763.59,2025-04-01
139435940,32026,,188494.66,2025-04-01
139439101,22026,,524891.59,2025-04-01
139466485,32025,,374000.0,2025-04-01
139455954,42025,,151000.0,2025-04-01
139437755,112025,,158050.82,2025-04-01
139436537,72025,,94000.0,2025-04-01
139469645,92025,,48005.77,2025-04-01
139452563,92025,,129238.22,2025-04-01
139436743,22025,,176000.0,2025-04-01
139468058,22025,,626000.0,2025-04-01
139458124,122025,,119414.43,2025-04-01
139438464,12026,,196917.84,2025-04-01
139456368,22026,,454562.85,2025-04-01
139460527,12026,,374908.82,2025-04-01
139442851,42025,,180000.0,2025-04-01
139464118,52025,,180000.0,2025-04-01
139448814,82025,,43600.1,2025-04-01
139469887,12025,,222000.0,2025-04-01
139466917,42025,,395000.0,2025-04-01
139440323,122025,,0.0,2025-04-01
139451265,72025,,184000.0,2025-04-01
139438565,42025,,211000.0,2025-04-01
139451687,12026,,211115.07,2025-04-01
139463385,32026,,143088.6,2025-04-01
139447294,32026,,886081.89,2025-04-01
139439483,12025,,271000.0,2025-04-01
139453510,12026,,347289.5,2025-04-01
139440760,112025,,187915.99,2025-04-01
139456723,72025,,299000.0,2025-04-01
139441003,12026,,102423.08,2025-04-01
139460532,32025,,668000.0,2025-04-01
139459770,62025,,303000.0,2025-04-01
139457873,52025,,398000.0,2025-04-01
139461446,102025,,150909.84,2025-04-01
139450196,32026,,402324.42,2025-04-01
139450589,42025,,166000.0,2025-04-01
139469087,52025,,91000.0,2025-04-01
139461317,122025,,629160.23,2025-04-01
139437358,82025,,554735.3,2025-04-01
139450082,62025,,803000.0,2025-04-01
139454486,112025,,328246.46,2025-04-01
139439691,12026,,256918.32,2025-04-01
139463367,62025,,201000.0,2025-04-01
139452245,42025,,159000.0,2025-04-01
139455891,62025,,199000.0,2025-04-01
139457447,82025,,378186.1,2025-04-01
139437693,112025,,421675.08,2025-04-01
139465712,32025,,239000.0,2025-04-01
139468253,122025,,198143.21,2025-04-01
139463025,32025,,346000.0,2025-04-01
139444685,102025,,44586.9,2025-04-01
139452052,12026,,230328.19,2025-04-01
139463056,22026,,242107.71,2025-04-01
139438853,32025,,299000.0,2025-04-01
139441128,72025,,193008.4,2025-04-01
139450313,12026,,341517.2,2025-04-01
139458530,42025,,735000.0,2025-04-01
139447765,92025,,201346.05,2025-04-01
139444298,72025,,193000.0,2025-04-01
139450609,32026,,123473.77,2025-04-01
139455243,82025,,428000.0,2025-04-01
139452100,102025,,501842.54,2025-04-01
139439009,72025,,273000.0,2025-04-01
139446794,122025,,204934.73,2025-04-01
139451835,82025,,249000.0,2025-04-01
139465165,82025,,302718.43,2025-04-01
139456070,102025,,118749.18,2025-04-01
139441064,92025,,355900.67,2025-04-01
139445096,42025,,462000.0,2025-04-01
139441423,12025,,176000.0,2025-04-01
139454002,32026,,1088382.41,2025-04-01
139441569,102025,,131187.47,2025-04-01
139447937,22026,,133628.63,2025-04-01
139464712,102025,,383264.06,2025-04-01
139454661,122025,,683800.0,2025-04-01
139461865,12026,,793063.0,2025-04-01
139466703,122025,,687940.78,2025-04-01
139438677,22026,,53230.98,2025-04-01
139461640,32025,,378000.0,2025-04-01
139445265,112025,,474875.18,2025-04-01
139465691,52025,,175000.0,2025-04-01
139445297,92025,,480432.57,2025-04-01
139465503,72025,,164000.0,2025-04-01
139443981,72025,,156000.0,2025-04-01
139435818,32026,,222678.54,2025-04-01
139438173,12025,,709000.0,2025-04-01
139442258,22025,,200000.0,2025-04-01
139461749,32026,,629621.05,2025-04-01
139463569,32026,,391197.04,2025-04-01
139455346,12026,,271689.86,2025-04-01
139438305,22026,,206614.99,2025-04-01
139445229,12026,,235523.55,2025-04-01
139449221,22026,,179439.07,2025-04-01
139445628,82025,,674389.01,2025-04-01
139460657,12025,,117000.0,2025-04-01
139468848,62025,,146240.25,2025-04-01
139463183,92025,,385339.4,2025-04-01
139463170,122025,,387699.2,2025-04-01
139461410,32026,,90435.64,2025-04-01
139453925,92025,,440727.34,2025-04-01
139443769,92025,,200852.84,2025-04-01
139465879,32026,,509637.81,2025-04-01
139449152,102025,,181198.74,2025-04-01
139463628,52025,,106000.0,2025-04-01
139465792,22025,,487000.0,2025-04-01
139442033,12025,,257000.0,2025-04-01
139435564,92025,,142184.29,2025-04-01
139436804,22026,,155118.92,2025-04-01
139446807,12025,,346000.0,2025-04-01
139436696,122025,,0.0,2025-04-01
139467681,12026,,93589.02,2025-04-01
139460280,82025,,114311.93,2025-04-01
139459621,62025,,366000.0,2025-04-01
139461857,62025,,139000.0,2025-04-01
139435508,82025,,305000.0,2025-04-01
139446228,122025,,319499.99,2025-04-01
139449459,62025,,184000.0,2025-04-01
139461164,52025,,614000.0,2025-04-01
139436455,82025,,219736.7,2025-04-01
139468615,82025,,223380.81,2025-04-01
139451519,22026,,111287.94,2025-04-01
139452481,32026,,183547.27,2025-04-01
139468165,122025,,741773.69,2025-04-01
139439564,72025,,443000.0,2025-04-01
139459524,32026,,357449.45,2025-04-01
139461868,22026,,627147.92,2025-04-01
139449379,92025,,214057.43,2025-04-01
139449526,112025,,268873.78,2025-04-01
139460986,92025,,255360.98,2025-04-01
139444277,92025,,582087.81,2025-04-01
139437628,102025,,54441.25,2025-04-01
139442461,122025,,74211.86,2025-04-01
139453359,22025,,237000.0,2025-04-01
139449215,12025,,152000.0,2025-04-01
139464029,102025,,94725.06,2025-04-01
139443865,12025,,299000.0,2025-04-01
139440021,122025,,586765.27,2025-04-01
139438005,32025,,278000.0,2025-04-01
139449567,32025,,494000.0,2025-04-01
139446351,52025,,130000.0,2025-04-01
139439631,32025,,289000.0,2025-04-01
139459481,82025,,197759.54,2025-04-01
139462971,32026,,266563.2,2025-04-01
139448599,122025,,291440.16,2025-04-01
139451560,92025,,216729.08,2025-04-01
139449536,22026,,669222.1,2025-04-01
139454588,12025,,300000.0,2025-04-01
139440806,72025,,195000.0,2025-04-01
139444402,122025,,157334.78,2025-04-01
139458266,12025,,434000.0,2025-04-01
139454157,102025,,515321.3,2025-04-01
139461588,52025,,144000.0,2025-04-01
139444612,92025,,246366.24,2025-04-01
139444001,102025,,351974.78,2025-04-01
139460702,72025,,306000.0,2025-04-01
139462166,12026,,289179.68,2025-04-01
139446541,12025,,127000.0,2025-04-01
139462509,62025,,408000.0,2025-04-01
139470072,42025,,746000.0,2025-04-01
139462020,112025,,128921.28,2025-04-01
139442369,102025,,214769.49,2025-04-01
139461516,12025,,437000.0,2025-04-01
139456573,72025,,266958.39,2025-04-01
139465453,52025,,108000.0,2025-04-01
139449064,102025,,118863.93,2025-04-01
139456262,102025,,301111.34,2025-04-01
139464816,92025,,357948.44,2025-04-01
139470107,52025,,378000.0,2025-04-01
139447698,72025,,171000.0,2025-04-01
139469653,32026,,126806.68,2025-04-01
139442812,102025,,133337.37,2025-04-01
139451932,32025,,142000.0,2025-04-01
139463460,22026,,257983.04,2025-04-01
139464437,92025,,339767.88,2025-04-01
139448454,32026,,321565.32,2025-04-01
139446426,32026,,70463.58,2025-04-01
139441676,102025,,145054.26,2025-04-01
139450652,12026,,306918.45,2025-04-01
139437844,32025,,131000.0,2025-04-01
139460332,42025,,150000.0,2025-04-01
139449063,102025,,304205.2,2025-04-01
139457541,22026,,239794.44,2025-04-01
139451547,102025,,282951.35,2025-04-01
139465564,42025,,291000.0,2025-04-01
139443316,32025,,603000.0,2025-04-01
139469466,12026,,265071.57,2025-04-01
139442225,32026,,206637.08,2025-04-01
139463642,22026,,228609.67,2025-04-01
139450900,122025,,197809.57,2025-04-01
139465949,22026,,170421.33,2025-04-01
139459952,42025,,307000.0,2025-04-01
139438771,92025,,175637.41,2025-04-01
139461795,72025,,209000.0,2025-04-01
139454550,22025,,129000.0,2025-04-01
139447988,22026,,216896.17,2025-04-01
139464830,12026,,193019.18,2025-04-01
139444651,112025,,1120274.33,2025-04-01
139438341,82025,,335098.07,2025-04-01
139445991,22025,,384000.0,2025-04-01
139438139,32026,,247416.08,2025-04-01
139468143,22026,,155308.4,2025-04-01
139437246,52025,,322000.0,2025-04-01
139437437,22025,,475000.0,2025-04-01
139462823,72025,,77000.0,2025-04-01
139448077,12026,,436212.31,2025-04-01
139444160,82025,,144000.0,2025-04-01
139437662,92025,,48529.59,2025-04-01
139436685,72025,,269000.0,2025-04-01
139466786,82025,,132863.11,2025-04-01
139446075,112025,,964108.79,2025-04-01
139464396,82025,,381562.9,2025-04-01
139465535,82025,,442433.56,2025-04-01
139466103,42025,,606000.0,2025-04-01
139469929,102025,,77448.14,2025-04-01
139446757,122025,,281028.47,2025-04-01
139443504,82025,,802000.0,2025-04-01
139449845,22025,,421000.0,2025-04-01
139468174,32025,,137000.0,2025-04-01
139459882,62025,,226000.0,2025-04-01
139448192,22026,,444405.69,2025-04-01
139466856,22025,,247000.0,2025-04-01
139453864,42025,,369000.0,2025-04-01
139466721,112025,,281278.24,2025-04-01
139447306,32025,,255000.0,2025-04-01
139437665,122025,,64672.03,2025-04-01
139452800,42025,,222000.0,2025-04-01
139436319,12025,,175000.0,2025-04-01
139456050,22025,,405000.0,2025-04-01
139464192,92025,,676825.29,2025-04-01
139440361,32025,,435000.0,2025-04-01
139451569,42025,,239000.0,2025-04-01
139440389,32026,,287953.98,2025-04-01
139465315,12025,,250000.0,2025-04-01
139439129,122025,,380150.22,2025-04-01
139454596,72025,,390000.0,2025-04-01
139460631,82025,,239000.0,2025-04-01
139447566,72025,,271000.0,2025-04-01
139443212,122025,,69555.43,2025-04-01
139454172,62025,,117023.96,2025-04-01
139460876,72025,,134000.0,2025-04-01
139435799,122025,,423103.4,2025-04-01
139467104,92025,,565585.68,2025-04-01
139464627,12025,,193000.0,2025-04-01
139438889,72025,,124000.0,2025-04-01
139464225,62025,,366000.0,2025-04-01
139464511,22025,,321000.0,2025-04-01
139442995,62025,,484000.0,2025-04-01
139466410,52025,,488000.0,2025-04-01
139448983,82025,,434101.45,2025-04-01
139449045,32025,,428000.0,2025-04-01
139445885,82025,,193993.0,2025-04-01
139459825,82025,,226688.64,2025-04-01
139452514,42025,,269000.0,2025-04-01
139458671,12026,,286635.5,2025-04-01
139438767,12026,,501973.6,2025-04-01
139441706,22026,,195116.27,2025-04-01
139451722,102025,,194064.76,2025-04-01
139453602,22025,,89000.0,2025-04-01
139438498,62025,,1144000.0,2025-04-01
139437251,52025,,507000.0,2025-04-01
139443833,32026,,156541.0,2025-04-01
139436542,92025,,466674.58,2025-04-01
139455510,22025,,175000.0,2025-04-01
139453336,12026,,543282.42,2025-04-01
139440716,92025,,86525.01,2025-04-01
139452583,112025,,74321.64,2025-04-01
139450848,12026,,373131.69,2025-04-01
139453812,32026,,304974.47,2025-04-01
139438833,122025,,109368.39,2025-04-01
139443326,22025,,155000.0,2025-04-01
139464792,52025,,108000.0,2025-04-01
139451137,122025,,470843.18,2025-04-01
139450380,42025,,249000.0,2025-04-01
139448661,82025,,231524.7,2025-04-01
139468938,32026,,240236.45,2025-04-01
139462074,72025,,227000.0,2025-04-01
139453209,82025,,801000.0,2025-04-01
139460652,62025,,386000.0,2025-04-01
139465534,22026,,458153.84,2025-04-01
139441456,62025,,533000.0,2025-04-01
139469720,72025,,238000.0,2025-04-01
139450006,52025,,154000.0,2025-04-01
139447004,112025,,167547.92,2025-04-01
139467860,32025,,296000.0,2025-04-01
139454232,92025,,395135.91,2025-04-01
139462655,12026,,183123.23,2025-04-01
139462893,32025,,295000.0,2025-04-01
139436090,92025,,279832.5,2025-04-01
139457546,32025,,259000.0,2025-04-01
139460976,42025,,83000.0,2025-04-01
139451274,102025,,192960.24,2025-04-01
139456797,112025,,54490.48,2025-04-01
139446837,22026,,195637.65,2025-04-01
139444232,22026,,323616.1,2025-04-01
139455495,122025,,318385.96,2025-04-01
139449362,12026,,797201.06,2025-04-01
139457573,42025,,215000.0,2025-04-01
139447191,62025,,417000.0,2025-04-01
139437860,22025,,245000.0,2025-04-01
139441996,72025,,454000.0,2025-04-01
139445723,92025,,704317.15,2025-04-01
139437770,72025,,560000.0,2025-04-01
139453045,32026,,431920.13,2025-04-01
139464738,62025,,139118.06,2025-04-01
139469791,32026,,378511.98,2025-04-01
139462447,82025,,530419.0,2025-04-01
139439258,22025,,336000.0,2025-04-01
139456379,92025,,528441.28,2025-04-01
139439670,72025,,174494.4,2025-04-01
139438854,52025,,106000.0,2025-04-01
139450024,32025,,195000.0,2025-04-01
139455757,42025,,750000.0,2025-04-01
139437870,22025,,290000.0,2025-04-01
139455192,122025,,199731.46,2025-04-01
139462090,72025,,617000.0,2025-04-01
139441642,72025,,299000.0,2025-04-01
139455572,112025,,381399.34,2025-04-01
139458094,52025,,299000.0,2025-04-01
139446380,42025,,146000.0,2025-04-01
139439117,52025,,458000.0,2025-04-01
139462423,22025,,350000.0,2025-04-01
139442529,22025,,334000.0,2025-04-01
139467552,82025,,280892.57,2025-04-01
139447751,82025,,352000.0,2025-04-01
139468084,22025,,349000.0,2025-04-01
139453377,82025,,453000.0,2025-04-01
139460977,72025,,535000.0,2025-04-01
139461505,52025,,476000.0,2025-04-01
139448088,72025,,413000.0,2025-04-01
139466636,32025,,100000.0,2025-04-01
139458465,112025,,276571.51,2025-04-01
139436086,72025,,177000.0,2025-04-01
139469170,112025,,204850.64,2025-04-01
139461864,62025,,222000.0,2025-04-01
139456995,42025,,160000.0,2025-04-01
139447696,82025,,220123.13,2025-04-01
139438754,32025,,749000.0,2025-04-01
139439188,12026,,710906.26,2025-04-01
139443942,102025,,282461.66,2025-04-01
139452805,42025,,210000.0,2025-04-01
139441684,42025,,121000.0,2025-04-01
139452020,102025,,261704.76,2025-04-01
139437253,42025,,105000.0,2025-04-01
139452937,32026,,184202.38,2025-04-01
139450659,92025,,370543.41,2025-04-01
139437172,122025,,699089.03,2025-04-01
139438772,12025,,265000.0,2025-04-01
139452365,82025,,877230.81,2025-04-01
139443923,92025,,227171.19,2025-04-01
139446122,82025,,255000.0,2025-04-01
139468459,22026,,242785.81,2025-04-01
139468491,32026,,155620.53,2025-04-01
139462621,32025,,285000.0,2025-04-01
139465100,52025,,618000.0,2025-04-01
139457223,22025,,207000.0,2025-04-01
139456665,12025,,584000.0,2025-04-01
139443942,32025,,287000.0,2025-04-01
139464363,102025,,227919.54,2025-04-01
139469873,102025,,264859.38,2025-04-01
139457120,82025,,646642.87,2025-04-01
139452737,92025,,434405.99,2025-04-01
139455778,102025,,219274.23,2025-04-01
139455988,42025,,279000.0,2025-04-01
139447893,52025,,475000.0,2025-04-01
139458111,62025,,198585.21,2025-04-01
139446419,32026,,115856.94,2025-04-01
139435858,92025,,664224.43,2025-04-01
139464949,52025,,270000.0,2025-04-01
139468229,72025,,273000.0,2025-04-01
139455129,42025,,321000.0,2025-04-01
139466380,122025,,248392.56,2025-04-01
139442481,12025,,300000.0,2025-04-01
139461320,12026,,295841.01,2025-04-01
139446094,62025,,322905.68,2025-04-01
139455075,122025,,186848.92,2025-04-01
139451763,122025,,352695.53,2025-04-01
139439136,122025,,320669.41,2025-04-01
139450052,12026,,445642.47,2025-04-01
139439125,92025,,218339.3,2025-04-01
139463109,22026,,711820.23,2025-04-01
139459339,72025,,178000.0,2025-04-01
139460150,12025,,578000.0,2025-04-01
139462261,112025,,52355.19,2025-04-01
139439897,82025,,211000.0,2025-04-01
139455537,52025,,398000.0,2025-04-01
139441483,62025,,134000.0,2025-04-01
139438746,92025,,322321.1,2025-04-01
139454653,72025,,267000.0,2025-04-01
139468425,32025,,236000.0,2025-04-01
139463110,82025,,796691.79,2025-04-01
139463988,32025,,386000.0,2025-04-01
139445400,32026,,111357.24,2025-04-01
139459946,32025,,419000.0,2025-04-01
139460853,52025,,279000.0,2025-04-01
139453058,122025,,284507.19,2025-04-01
139446453,32025,,377000.0,2025-04-01
139459489,12025,,270000.0,2025-04-01
139453325,72025,,247000.0,2025-04-01
139459003,82025,,178289.54,2025-04-01
139458988,12025,,305000.0,2025-04-01
139462275,12026,,51895.23,2025-04-01
139463909,32025,,242000.0,2025-04-01
139460257,32026,,240476.63,2025-04-01
139445383,32026,,272266.72,2025-04-01
139442385,12026,,174387.2,2025-04-01
139468765,72025,,334000.0,2025-04-01
139468117,62025,,323000.0,2025-04-01
139439737,122025,,909177.17,2025-04-01
139440728,82025,,134018.8,2025-04-01
139436941,22025,,353000.0,2025-04-01
139451308,92025,,265582.01,2025-04-01
139469198,12026,,361255.45,2025-04-01
139460526,102025,,142211.2,2025-04-01
139454290,122025,,381933.06,2025-04-01
139444969,52025,,792000.0,2025-04-01
139465960,22025,,130000.0,2025-04-01
139464561,32026,,200657.16,2025-04-01
139469709,32026,,337903.02,2025-04-01
139446200,12025,,342000.0,2025-04-01
139468329,22026,,439929.3,2025-04-01
139467967,22025,,225000.0,2025-04-01
139464447,42025,,0.0,2025-04-01
139461991,62025,,287000.0,2025-04-01
139447655,22026,,159093.58,2025-04-01
139467903,12026,,274940.07,2025-04-01
139460225,12025,,192000.0,2025-04-01
139465325,82025,,75497.47,2025-04-01
139468899,112025,,292876.42,2025-04-01
139444251,102025,,198212.44,2025-04-01
139437660,112025,,530623.79,2025-04-01
139466773,12025,,150000.0,2025-04-01
139456653,42025,,255000.0,2025-04-01
139450745,62025,,420000.0,2025-04-01
139436406,22026,,264480.78,2025-04-01
139451575,22026,,343474.53,2025-04-01
139459817,112025,,147895.65,2025-04-01
139462923,12026,,276357.16,2025-04-01
139446429,82025,,401311.0,2025-04-01
139449850,32026,,114549.39,2025-04-01
139456463,52025,,242000.0,2025-04-01
139447194,12026,,751866.7,2025-04-01
139455674,22026,,399399.8,2025-04-01
139469964,42025,,159000.0,2025-04-01
139456464,22026,,221315.0,2025-04-01
139450526,82025,,1093672.72,2025-04-01
139438231,82025,,559000.0,2025-04-01
139445188,52025,,411000.0,2025-04-01
139444720,82025,,794997.66,2025-04-01
139465986,12026,,110219.62,2025-04-01
139463648,82025,,288319.29,2025-04-01
139462818,122025,,98519.5,2025-04-01
139436448,32026,,297692.06,2025-04-01
139441442,42025,,252000.0,2025-04-01
139445219,32026,,397634.86,2025-04-01
139464177,92025,,256932.5,2025-04-01
139438926,32025,,206000.0,2025-04-01
139453166,42025,,359000.0,2025-04-01
139441559,92025,,126123.38,2025-04-01
139441409,32025,,597000.0,2025-04-01
139468736,22025,,205000.0,2025-04-01
139439130,102025,,257815.23,2025-04-01
139454578,32025,,305000.0,2025-04-01
139449095,12025,,675000.0,2025-04-01
139444110,42025,,247000.0,2025-04-01
139454430,12026,,629265.72,2025-04-01
139452891,22025,,435000.0,2025-04-01
139459478,72025,,310000.0,2025-04-01
139450763,82025,,496706.18,2025-04-01
139444936,92025,,136695.53,2025-04-01
139456423,82025,,248030.28,2025-04-01
139456094,62025,,435000.0,2025-04-01
139458640,62025,,700000.0,2025-04-01
139439224,42025,,763000.0,2025-04-01
139450852,92025,,401047.7,2025-04-01
139461600,92025,,391724.47,2025-04-01
139454409,62025,,60467.81,2025-04-01
139439153,62025,,646000.0,2025-04-01
139437586,22025,,475000.0,2025-04-01
139469192,22025,,96000.0,2025-04-01
139460642,22026,,232715.78,2025-04-01
139435552,12025,,194000.0,2025-04-01
139463286,112025,,218143.13,2025-04-01
139439521,112025,,169614.33,2025-04-01
139446359,112025,,353077.16,2025-04-01
139452456,122025,,565193.86,2025-04-01
139465053,52025,,209000.0,2025-04-01
139453715,22025,,393000.0,2025-04-01
139458306,52025,,489000.0,2025-04-01
139456072,52025,,612000.0,2025-04-01
139444081,22025,,171000.0,2025-04-01
139451809,52025,,52000.0,2025-04-01
139463651,22026,,349893.43,2025-04-01
139452108,112025,,365309.1,2025-04-01
139447102,32025,,105000.0,2025-04-01
139442693,62025,,330000.0,2025-04-01
139445927,32025,,187000.0,2025-04-01
139446553,52025,,365000.0,2025-04-01
139455657,12025,,264000.0,2025-04-01
139468809,12026,,168421.73,2025-04-01
139461742,22025,,399000.0,2025-04-01
139456718,92025,,188732.59,2025-04-01
139444601,32026,,113631.77,2025-04-01
139459980,72025,,668000.0,2025-04-01
139454692,32026,,98583.51,2025-04-01
139468968,32026,,356190.69,2025-04-01
139445596,32025,,347000.0,2025-04-01
139463889,32025,,332000.0,2025-04-01
139454425,72025,,155000.0,2025-04-01
139440292,62025,,575400.63,2025-04-01
139440734,122025,,305801.6,2025-04-01
139437017,22026,,656578.21,2025-04-01
139438050,42025,,165000.0,2025-04-01
139446652,42025,,315000.0,2025-04-01
139449529,12025,,728000.0,2025-04-01
139465433,42025,,273000.0,2025-04-01
139467901,42025,,95000.0,2025-04-01
139451305,92025,,195772.71,2025-04-01
139454596,112025,,389180.38,2025-04-01
139451369,22025,,156000.0,2025-04-01
139458451,22025,,472000.0,2025-04-01
139449027,42025,,493000.0,2025-04-01
139439725,62025,,171000.0,2025-04-01
139446787,42025,,748000.0,2025-04-01
139454945,72025,,192000.0,2025-04-01
139445600,122025,,144069.8,2025-04-01
139468072,92025,,133488.34,2025-04-01
139453369,52025,,134000.0,2025-04-01
139458994,12025,,416000.0,2025-04-01
139462020,102025,,129055.02,2025-04-01
139436109,122025,,540791.95,2025-04-01
139458467,42025,,670000.0,2025-04-01
139445756,82025,,265023.69,2025-04-01
139468730,12026,,66816.39,2025-04-01
139440538,32026,,229143.64,2025-04-01
139450578,52025,,392000.0,2025-04-01
139468872,32026,,69208.96,2025-04-01
139439729,52025,,179000.0,2025-04-01
139437321,22026,,470967.5,2025-04-01
139455030,22025,,248000.0,2025-04-01
139449666,122025,,157531.72,2025-04-01
139462001,42025,,187000.0,2025-04-01
139467408,122025,,222964.83,2025-04-01
139461504,12025,,156000.0,2025-04-01
139468776,82025,,79366.72,2025-04-01
139438750,32025,,224000.0,2025-04-01
139445342,12026,,1097590.82,2025-04-01
139436236,102025,,79334.86,2025-04-01
139448057,112025,,261082.55,2025-04-01
139452904,102025,,209792.09,2025-04-01
139458318,12026,,111879.52,2025-04-01
139444899,92025,,139464.38,2025-04-01
139461237,32026,,366633.5,2025-04-01
